天龙宫殿忆罪宫,"60忆罪宫
老一长老莫古灵 优先击杀即可护卫团长莫古森。如果团队DPS较高，可以无视剩下两个小怪。另外BOSS也会召唤复活圈，注意把小怪推出去。
老二卜奇喇吉 T把BOSS放在场地一头，BOSS过一会就会起飞，记得找墙做掩护。BOSS读条类星射电源和雷云都是会破坏墙的，发现这两个技能的时候尽量找没墙的地方站。
老三圣龙子嗣 场地是一个3X3的石台，有小旋风作为传送点。有单点一名玩家的连续攻击，预兆大概是全屏白光一闪，当你发现自己身上有白色光柱哐哐哐砸的时候，就是被点名了，注意换个地方。BOSS隔一段时间会起飞并俯冲，当出现俯冲的黑绿光之后，离开台子即可。台子上的圣元精可以提供大量LB，如果台子上有记得顺手击杀。"
天山深境索姆阿尔灵峰,"60EX灵峰
地上会喷气儿，把怪放在那个喷气孔附近可以获得易伤buff。
老一莱顿瓦德 它会在地上扔孢囊，躲开即可，大号的孢囊是全屏伤害距离衰减。
老二高牢怪龙 抬手是打T，抬尾巴可能是扫尾，也有可能扫一圈(没事不要站屁股后)，侧身单肩下垂是冲刺，双手抱胸是吐火球或喷火(躲开正面)。BOSS血量下降到一定程度后，BOSS会变红，抬手横扫一片带旋风，扫尾变大回旋，并附带承疗减低效果，注意躲避。
第一时间击杀圣山之血，如果有两只就由T标号依序集火击杀，这个读条可以击晕打断。治疗注意抬血。
老三熔岩蝎 “飞跃重压”会让场上出现巨大的熔岩地带，被点名的玩家注意尽量站到场边。BOSS读条“呼唤”会召唤小怪，优先打红的，第二次呼唤时会召唤4只小怪，远程DPS可以预读LB"
险峻峡谷塞尔法特尔溪谷,"60溪谷
地上的AOE圈对小怪同样有伤害，但不必强求
老一飞天枪 奴扎尔·怀罗克，BOSS升天后，会出现小怪和气球炮塔，打掉气球炮塔后需要到BOSS身下，等着气球爆炸。气球的气浪会帮你把BOSS戳下来。然后出啥打啥，有啥躲啥。
猩猩会120°AOE…注意不要站太远，地刺是有伤害的。沿途有猪笼
老二旋风扇 德托里·西罗克，被点名的玩家尽量把点名的风放在两个挡板之间，BOSS读条“大扇风”的时候，自己找有挡板的位置站好等着被吹飞 。BOSS读条“身轻如燕”后使用的技能非常快。
沿途会看到气球载着一大堆鸟人飘过来，气球要第一优先击杀，如果没有打掉，它就会回去载第二批鸟人。
老三晴天霹雳 托佐尔·法托特尔，出啥躲啥，分散集合。"
星海空间颠倒塔,"60颠倒塔
老一歌圣 兹罗·罗格，呱呱爱唱歌，眩晕可驱散，解救T爱他，水泡要躲开，变呱打呱呱。
老二瑞吉 场地上出现大石头和不断扩大的AOE圈时，不要害怕，赶紧打掉石头然后再找安全的地方躲避即可。被连线的玩家要躲在石头后面，并与石头保持一段距离防止受伤。
老三卡尔克布莉娜 进门6个娃娃都没仇恨，快速抽掉即可。合体后变成一个大娃娃。当玩家被点名大眼睛技能时，BOSS会对这名玩家施加扇形AOE，背对即可。当它读条抱头防御后，所有人(包括法系)都只能站在它正面输出，否则就会被弹飞。当有人变成娃娃后，记得及时解救(尤其记得救奶妈…)"
血战苍穹魔科学研究所,"60研究所
老一 雷古拉·范·休著斯 出啥打啥，出啥躲啥
沿途路上会遇到一个球卡在台子上的怪，会放全场AOE电疗，DPS优先击杀，四周的培养皿会刷新小怪，T注意拉住小怪
老二 赫鲁玛奇斯 蛇就是疼，奶妈注意抬血。第二个会读条石化需要背对，另外会随机点名扔火圈。脚下出现一个金色小圈圈需要另外一个人站在里面(一共2个人)，否则被定身的人会受到高额伤害。头顶出现红色细线需要分摊。
老三 拉哈布雷亚和以格约姆 随便先打哪个都行。冰球一炸，就往原来冰球的地方跑…BOSS血量下降到一定程度后，会合体来到场中央，并连线一冰一火两个球，优先打冰球。当BOSS读条“法则改变”的时候，所有人躲到黑洞里躲避即可(黑洞只能容纳1人)。"
漂流海域妖歌海,"61妖歌海
一波小怪拉到右舷莉塞的位置，她会帮你放一些AOE。
老一 卢加特 出啥躲啥，记得分摊。
老二 狱长 出啥躲啥。DPS被抓后立刻远离BOSS扯断身上的影子。
BOSS前的守门怪读条“诱惑啸声”时，请使用眩晕打断，否则接下来会容易受到大量伤害。
老三罗蕾莱，它会读条让玩家强制前进或后退，当发现BOSS读条时，看清方向，调整面向，避免自己走进蓝圈里即可。"
海底宫殿紫水宫,"63紫水宫
老一切网虾蛄 打掉切网虾蛄的脚，BOSS就会肚肚向上…出现小怪后优先击杀小怪，头顶蓝色圆球时跟其他人分散。
老二红玉公主 当BOSS读条诱惑时，前往BOSS四个角落的箱子里变成老朽…就不会被诱惑了。BOSS使用海底火山后，会有大伤害技能追着被点名玩家跑，请狂奔回避。
老三紫水妖妃 BOSS下水之后会出现3个祸泡，为玩家叠3层掉血buff，打掉一个减一层。打掉泡泡之后，注意水面的波纹，躲开BOSS即将出现的地方。"
试炼行路巴儿达木霸道,"65霸道
熊和牛打人都非常疼，建议慎重拉怪。
老一加鲁拉 冲锋伤害为距离衰减
老二巴儿达木巨像 真·出啥躲啥
老三胡鹰 出啥躲啥，大眼睛背对。小怪阶段，BOSS会出现在场外并向场内冲锋，小怪出现在哪，冲锋就从哪里开始，注意躲避。BOSS第二次上天并落地后，所有人集火双翼。"
解放决战多玛王城,"67多玛
小怪很疼。
老一 魔导后卫 出啥躲啥
老二魔导六轮装甲 注意踩塔，不要撞电网，宁可炸塔也不要变成弹珠。
老三强化格林瓦特 BOSS读条“链锯”后，T挪一步离开原位即可躲避。当发现自己成为落点中心的时候，远离人群找个角落，等落点确认后返回人群集合即可。BOSS扫射是单独点一名玩家支线AOE，不可回避，尽量不要牵连到其他人。"
巨炮要塞帝国白山堡,"69白山堡
老一魔导机车大魔 当BOSS开始冲锋时，打掉炮塔旁边的帝国兵，并趁BOSS规划路径时开炮即可
老二024号 踩完塔后BOSS会读条“护盾转换”，并喊话“XX属性以太充能中……护盾转换！”，未被充能的属性即是它的弱点，去踩对应颜色的圈再攻击BOSS即可，如果属性不对，对BOSS的攻击就会被反弹。
老三炼狱炎魔 基本上是出啥躲啥有啥打啥，但是在战斗中BOSS会经过强化，被强化后的BOSS打人更疼。发现流血buff记得及时驱散。"
鏖战红莲阿拉米格,"70阿拉米格
老一守卫机蝎 出啥躲啥
老二奥卢斯·玛尔·亚希纳 BOSS核心技能会让你灵魂出窍，需要找回身体。碰到激光会被眩晕，而碰到浮游爪会被推远
老三 芝诺斯·耶·加尔乌斯 和BOSS连线的人接近BOSS，并向场外或无人的方向引导BOSS的扇形AOE。风断一闪接近风球等待被吹飞，雷切一闪远离，妖刀一闪分散引导直线AOE。偶尔会有连线+风闪的情况，请保持站在风球与被连线NPC之间，接近风球的位置引导躲避。打到一定程度后，BOSS会拔出3把妖刀，DPS请火力全开集火妖刀，打的越快，接下来AOE伤害越低。另外打刀的同事，BOSS还会释放3种一闪，注意应对。"
沉没神殿斯卡拉遗迹,"70斯卡拉
老一 凯尔派 开打后场边会变红，不能踩进去。“鱼雷”是死刑。“水平面上升”是AOE，BOSS会读条“水力吸引”或“水力推行”，所有人吸引远离推行接近。另外BOSS还会点名一个红圈，需要玩家把它放在场边，放下后立刻远离，这个球会跟着玩家走(如果撞上被连线玩家则会持续掉血)。
老二 旧日灵偶 BOSS隔一段时间会无敌并连线若干个灵偶分身，第一次需要玩家打掉，第二次开始，玩家会被变身为魔石精，技能栏变为放炸弹。需要用炸弹把分身都炸死
沿途平台之间有深沟，需要击倒所有小怪后，站在魔法阵上，就会获得一个变身buff，并变成赞比托飘过去。
老三 直言不讳 赫罗德里克 抬手/抬起尾巴，则需要躲开正面/背面。当BOSS出现抱胸蓄力的动作时，注意躲开BOSS正面"
恶党孤城黄金阁,"70黄金阁
老一瑞光丸 被小怪连线的玩家接近场边，或与另一只小怪接近击杀，方便躲避小怪自爆。别的没啥要注意的。
沿途遇到会通灵术的忍者请第一时间击杀。
老二道顺丸 出啥躲啥
老三 保镖 打到一半，场外老板就开始撒钱，在BOSS的狗捡完钱之前把钱捡完即可，否则剩的钱越多，AOE越疼。天上落下蝴蝶之后，先站外侧躲避，再前往内场躲避即可。龙头不打也没事，但会妨碍捡钱。"
风水灵庙岩燕庙,"70岩燕庙
老一 大天狗 BOSS会召唤全场火球，撞上一次火球会叠一层易伤。看到BOSS身上有个大眼睛的话记得转身。
老二 大太法师 推荐所有人接近BOSS站位，当BOSS抬手时，立刻到反方向躲避。DPS发现自己身上出现点名时，注意保持移动(会连续5次从地下扎出石柱)。当BOSS把场中央砸出一滩水之后，所有人注意尽量在前半场活动，防止扇形AOE无处可躲，那一滩水会逐渐扩大，不要踩进去。
老三 齐天大圣 当BOSS读条如意大旋风并伸长金箍棒时，所有人注意观察棒子，若棒子巨长而且带火花闪电，则接近BOSS；如果棒子不是特别长并且没有特效，则远离BOSS。后半场BOSS会一分为二并同时使用这个技能，注意找棒子带有电光的大圣身下躲避。"
疯狂战舰无限回廊,"70EX战舰
米诺陶回转攻击(读条远离)，奇美拉的冰雷(冰远离雷接近，可以打断)需要注意。
老一浮游炮主板 大部分时候是出什么躲什么，当魔导浮游炮并列一列的时候，注意要躲到炮筒后面去。
老二究极战士 平时会有蓄力正面直线AOE，有读条和非常明显的蓄力绿球。女神的技能是黑白圈，需要被点名黑白圈的人重叠站位。鬼神的技能则是冰焰之纹，踩颜色相同的圈。魔神的技能是点名玩家到场边放点名，点名的球会慢慢变大，注意不要踩到。其他出啥打啥
沿途会有米诺陶撞墙
老三究极神兽 BOSS抬手远离BOSS，BOSS起立到身下躲避。BOSS会随机点名一名玩家释放8方向箭头的波动炮攻击，其他人注意远离。当T身上出现白色向外的箭头时，其他人要注意远离T(伤害随距离衰减)。"
国境战线基姆利特暗区,"70国境战线
老一 魔导巨兵三型B式 出啥躲啥 BOSS劈下扇形攻击后，会在地面上留下火焰区域，踩上去会有火伤。
老二 普罗米修斯 开场后接近BOSS站，开始没多久就会有一个超大范围AOE。潜入地下之后看场外的岩壁，会有一块岩壁发红发亮，BOSS会从那个方向发射直线AOE(激光炮会持续几秒，不要急着回场中)。
老三 安妮亚和茱莉亚 随便先打哪个都行，出啥躲啥，每打掉一个BOSS会出一次合体技，场地上会有非常细的黄色亮光线 提示BOSS轨迹，贴边躲避会比较安全。最后两个BOSS同时登场并读条灭团技。"
红玉火山狱之盖,"70红玉火山
老一 大岳丸 经典技能百吨回转注意远离BOSS。BOSS会把自己手中的武器丢到场上，然后点名一名玩家追着他吐岩浆，被点名玩家注意绕场奔跑，不要被呕吐物砸到。另外所有人也要注意远离BOSS丢在地上的武器，BOSS吐完会捡起武器接着打。
老二镰鼬，远程也稍微接近BOSS站，BOSS会使用半屏AOE，如果站的太远可能来不及躲避。BOSS上天之后注意一边躲避场上的各种风、线一边打小怪，BOSS会沿着连线的顺序冲刺，务必当心。
老三玄武，基本上是出啥躲啥，有圈分散。特殊的技能是迷潮，场地上的六边形地砖会出现箭头的形状，并且其中一块地砖上有一个水球，水球会按照地砖上的箭头所指的方向前进。观察水球的位置和地砖上的箭头来回避水球的行进路线。"
死亡大地终末焦土,"70终末焦土
道中会有落石
老一 赫德提特 被点名的玩家要躲到柱子后面，全屏AOE也要躲到柱子后面；点名所有玩家不要让圈罩上柱子
老二 次品无人机 被点名的玩家去场边放毒，当BOSS从侧面消失后，冒着烟那条跑道就是安全的。
老三雾龙 被蓝色标记点名的玩家注意尽可能往场边站，治疗准备驱散+抬血，非常疼。BOSS雾散之后会出现3只小怪，此时攻击BOSS就会直接被冻住。
BOSS使用浓雾之后会消失，玩家开启疾跑沿场边奔跑寻找雾龙"
