山中战线泽梅尔要塞,"44要塞<se.1>
老一前所有小怪拉到水晶纱帐里面打
老一全视之眼平时是无敌的 需要拉进水晶纱帐 
当屏幕提示“水晶的光芒逐渐黯淡”的时候 需要T更换位置 小怪T拉住即可 不打
老二 躲好AOE
老三巴特拉尔 BOSS血量下降到一定程度时 会和场边的水晶连线并变为无敌 需要转火水晶"
毒雾洞窟黄金谷,"47黄金谷<se.1>
贴着左边走!
老一锁匠花 会每隔一段时间全屏上buff buff会让玩家持续掉血 2层吃果子解buff 
老二数币巨人 十吨横扫” 需要T穿过BOSS躲避；“百吨回转” 吃到即死 所有人远离
老三守财夫人 2层buff就要吃果子 注意转火花苞"
神灵圣域放浪神古神殿,"PT冬贝利<se.1>
老一圣地守护者 出啥躲啥 
打倒冬贝利之后 拾取灯油 开机关用 第四个机关一般由T开疾跑冲过去引怪/冬贝利 奶妈开疾跑跟着过去开
老二巨大奶冻怪 小怪及时转火清理即可 
老三冬贝利王 无视小怪直接打BOSS即可 "
邪教驻地无限城古堡,"PT无限城<se.1>
进门两个小怪之一会读条召唤妖异 眩晕/沉默打断即可 
老一夺神魔 开场是一个小怪召唤BOSS 无法打断 直接击杀即可 T拉住小怪 集火召唤出来的boss 出啥躲啥
老二恶魔墙 这个BOSS会无视仇恨随机攻击小队成员 地板会按照中间→两边的顺序变黑
地板变黑请立刻躲避 躲完黑地板后移动到中央 BOSS会读条击退
老三阿难塔波嘉 这个BOSS有超巨大范围的扫尾技能 T请侧过来拉
BOSS读条“天灾降临”时 需要所有玩家躲避到石像之后躲避 "
领航明灯天狼星灯塔 ,"50灯塔<se.1>
老一不沉者 西蒙德 第一时间转火小狗 躲避地板AOE 奶妈随时准备群抬
老二祖 有事没事都别碰鸟蛋 鸟蛋过一段时间就会孵化 优先打公的
boss上天后所有人远离T
老三暴君 直接打即可
塞壬 T开怪后把BOSS放在场中央背对人群 优先击杀 爬行小怪
BOSS读条“死者之歌”后 H需要奶满有BUFF的玩家 注意躲避俯冲"
骚乱坑道铜铃铜山,"50铜山<se.1>
老一百臂主脑巨人 T把BOSS带走到没有火的地方 刷新爆弹怪需要DPS第一时间击杀
老二比吉 需要DPS启动装置 捡起炸弹 并放在BOSS脚下 炸弹炸几次之后 BOSS就会从石头人上下来 此时全员攻击BOSS即可
老三复仇者 乌拉诺斯 开场T把BOSS拉到场地边缘 屏幕提示“沙虫在找吃的”时 H或者远程DPS把水晶搬到沙地上 
DPS优先击杀小怪"
恶灵府邸静语庄园,"50庄园<se.1>
老一庄园的小丑 T拉住小怪 DPS集火即可
老二阿修 BOSS有顺劈 正面不要有人 注意躲避AOE和旋转剑 小怪出场请转火
老三哈利卡纳苏斯 小怪请第一时间转火 否则会有灭团级AOE 第二次小怪刷新后 DPS酌情停手等第三波刷新后击杀"
腐坏遗迹无限城市街古迹,"EX无限城<se.1>
老一腐坏贪吃鬼 BOSS每过一段时间会吞下一名玩家 需要剩下的人集火贪婪大口解救被吞掉的玩家
老二阿里奥克 开场只有小怪 需要由T独自击杀小怪 DPS尽量不要碰小怪
老三迪亚波罗斯 开场场边会有8个门 开怪之后门上会出现标记 相同图案两两一组 一共4组 
门上的图案过几秒就会消失 正攻需要除了T的3名玩家使用游戏的目标标点功能 对门做标记以作应对 
“噩梦”需要打断 “破灭预兆”需要打开图案相同的两扇门 以躲避接下来的巨大伤害 "
剑斗领域日影地修炼所,"EX修炼所<se.1>
老一皮拉刻蒙 BOSS读条百吨横扫时 T穿背躲避 百吨回转所有人远离BOSS
当场地变蓝时 点BOSS身后的装置 所有人去吃魔法人偶身边的buff
老二卡托布莱帕斯 当BOSS读条“恶魔之瞳” 吃场边的幽暗珠 出现“不净的魔眼”需尽快击杀魔眼
老三退位主教 穆穆埃珀 T拉好开场小怪 主教会随机定身2名玩家 需要自由的玩家触摸咒具解开束缚
请务必去救人"
纷争要地布雷福洛克斯野营地,"EX野营地<se.1>
老一青蓝之手指挥官 连线可以传递 注意躲好十字雷 
老二3号哥布林装甲 出啥躲啥 有随机点名冲锋 躲开路径即可 
老三6号哥布林坦克 BOSS打一会就会绕场旋转 转火小怪 
接下来BOSS会往场里扔炸弹 需要用技能把炸弹打到场边去"
财宝传说破舰岛,"50破舰岛<se.1>
老一大脚巨猿 出小怪先打小怪 T可以不用拉  当BOSS开始全屏AOE时 需要调查场边的树 让BOSS吃掉掉下来的香蕉
沿途的宝箱都要开 有些会出拟态怪 开箱子或者拟态怪会掉石板 需要凑齐4个石板才能开门 
老二肖鲁姆 开场BOSS会在场周召唤一堆水泡 不要离得太近 会被吸进去 当BOSS偶潜入地底 出现大漩涡时 需要钻到水泡里躲避
老三克拉肯 每个岛上会出2只腕足 还有2只触手 触手请优先击杀
BOSS会随机点一名玩家 头上出现绿色的小石头 需要跳到隔壁没人的岛上 等陨石消失并出现漩涡后 才能返回"
苏醒遗迹喀恩埋没圣堂,"50圣堂<se.1>
老一受损的审判化身 开战后不久 会有某个部位发光 集火该部位即可
途中的蛇会石化需要注意
老二仙人刺女皇 BOSS读条“十万针刺”时 需要集火攻击打断咏唱 场上出现“仙人掌守卫” 先打掉守卫接下来马上集火boss
老三审理神代言者 四周会升起棺材 里面会跑出木乃伊 躲开它的直线前进方向 BOSS读条“怨恨的斩击” 是对随机一名玩家的直线范围AOE 
BOSS还会随机连线一名玩家 被连线的人远离boss 绕场狂奔"
幻龙残骸密约之塔,"50幻龙<se.1>
老一独爪妖禽 T把BOSS放在场边 请打飞水箱 DPS和H注意身后和四周也不要有水箱
老二魔导炮艇 BOSS会随机点名一名玩家飞过去并沿途扔一堆火圈 被点名的玩家最好前往场边引导火圈的位置 
老三尘世幻龙 场地上有两条小龙 BOSS血量下降到一定程度后就会复活小龙 第一条龙需要远离BOSS 而第二条龙需要靠近BOSS 
小龙打到一定程度后 会刷新一个魔导机器 第一时间集火 场地上出现全场蓝色的范围AOE时 打开魔导屏障发生器 并且躲进去"
武装圣域放浪神古神殿,"EX冬贝利<se.1>
老一折角骑士 寇黑加 老一每隔一会就会往地上扔一把标枪 注意及时转火打掉标枪 
老二湿皮妖师 佐尔加 会满地插图腾 图腾有4个效果：变蛙、伤害增加、火耐性降低和加重
颜色和效果的对应每次进本都是随机的 需要找到伤害图腾且踩掉
老三光鳞兄弟 莫拉加加 当BOSS插战旗时 T要带着BOSS离开战旗范围 而插祭器时 需要DPS集火打掉祭器 
BOSS会随机点名玩家死亡宣告 需要奶妈为该玩家加满血"
邪念妖地无限城古堡,"炒冷饭无限城<se.1>
老一安可哈格 T开场注意不要让BOSS面对任何一个石像 当某名玩家被点名时 请立刻躲到石像后 等BOSS伤害连线消失后再出来 
老二夜魔人 当BOSS隐身时 攻击场上的“幻光球” 踩一下留下光圈获得含光的buff 带有这个buff玩家去找隐身的boss 把boss炸出来 
老三弗迪亚 当BOSS回到中场并有小怪连线时 要注意迅速击杀小怪 当玩家被一个粘液胶一样的玩意儿定身时 也请注意解救"
须佐之男歼殛战,"极豪神
■强袭:死刑 ■祸泡:停手
■八尺镜+晴岚+断海:击退后回来分摊
■雷云出现后断海不要形成三点一线
■P2 一T接刀，另一T开减伤撞球，其余人打罩子
■海岚斩:死刑换T
■闪电:被点名者跑到场地另一侧
■石牢点名:集火攻击仇恨列表BOSS上一个的石牢"
吉祥天女歼殛战,"极美神
■ 开场先杀左侧小怪
■ 死刑: 光之奔流  ■ 蓝球: 点名二仇波动炮
■ 诱惑之腕: 场边放置
■ 完全拒绝: 靠近BOSS ■完全引诱: 远离boss
■ P2小怪需均匀削血，留一点HP
等待小怪开启以太后立即击杀
击杀小怪后开启以太防护
■P3后吃地面球可以增加一次以太使用机会"
神龙梦幻歼灭战,"极神龙
《菓子系列》极神龙专用宏
——————————————————
　　MT ST　　　|■ 连线+分摊
D1　　　　D2　| MT/D1　ST/D2
　D3　　D4　　| 　　 　 A
　H1　　H2　　| H1/D3　H2/D4
——————————————————
■ 放尾巴
【奶右下 → DPS左下 → T左上or中间】
■ 死亡轮回
【分摊 → MT无敌 → ST无敌 → 分摊】
■ 钻石星辰：H2滑冰
■ 大地吐息：奶妈=左、DPS=右
■ 小怪阶段：MT=中间大龙、ST=其他"
月读幽夜歼灭战,"极月读
《菓子系列》极月读专用宏
—————————————————
■ 铳弹分摊：BOSS背后
■ 长矛分散：BOSS面向为基准
　　　 T
　　H ●
　　　 D
—————————————————
■ 月读陨石
坦克：A（月牙角上）
奶妈：B或D（月牙对面）
DPS：C（月牙角上）"
白虎诗魂战,"极白虎
1组　MT　H1　D1　D2
2组　ST　H2　D3　D4
--------------------------------
[紫圈]
　　　AーDPS
　CーT　    Bー治疗"
朱雀诗魂战,"极朱雀
《菓子系列》极朱雀专用宏
———————————————————————
◆羽毛""X""型/小鸟复活｜◆羽毛""十""型/P3踩塔
———————————————————————
　MT/D1　ST/D2　 ｜　 　　MT/D1
　　　 　　　 　　 　 ｜H1/D3　　　ST/D2
　H1/D3　H2/D4　｜　 　　H2/D4"
青龙诗魂战,"极青龙
《菓子系列》极青龙专用宏
——————————————
◆ 升龙踩塔
——————————————
　　 　　 
　MT/D1　ST/D2
　 　 　　 　 　
　H1/D3　H2/D4
　　 　　 
——————————————
◆ 截线：MT左、ST右
◆ 沉默：MT → ST
◆ 顺序：小大小大小
◆ 分摊：A方向H1、坦克
　　 　　C方向H2、DPS"
缇坦妮雅歼殛战,"极妖灵王
◆ 踩水圈 
H1　MT      H2 
 　 ST    D2 
D3    D1      D4  
◆ 火分摊
西1点：ST  H1 D1 D3
东2点：MT H2 D2 D4 
◆ 荆棘扯线
西北：TH     东南：D    ※顺时针旋转
◆ 雷截线
西1点：D1→D2→D3→D4→H1→ST
◆ 小怪
西：ST     北：MT"
无瑕灵君歼殛战,"极完美神
◆ 中场小怪： 
　ＭT - 西（9点） 
　ST - 东（3点） 
◆ 晶石引爆安全点：场地4点方向"
俾斯麦歼殛战,"极云神
打boss的壳和核心时记得上背！
MT拉左侧蛇,ST拉右侧蛇
雷雨天不打水泡分散站位,其他天气打水泡中间集合"
罗波那歼殛战,"极武神
光焰序远离,光焰破去背后
突进找第一个分身,按分身出现方向走
冲天击找栅栏,白圈来分摊"
圆桌骑士幻想歼灭战,"极骑神
P1龙眼之邪背对
天踵 死刑减伤
P2冲刺和人群站场边花纹根部
p2小怪: MT右 ST左 先打剑姿
穿天 南→北→南
龙眼之光后MT将boss拉到龙眼处
圣盾猛击 被点名的奶站最后面,ST最前面,除MT其他人站中间 MT不参与"
尼德霍格传奇征龙战,"极邪龙
小怪击杀顺序法拉克ＳＴ→布罗宾雅克ＭＴ→变种龙(学诱导)
ＳＴ远离靠边处理线伤害
          塔散开
　｜   Ａ 　 ↑　    　↑   H2 Ｂ
　｜  　   [D1]  　  [D2] MT ↓
  ｜　
　｜　  ST [D3]  Ｃ  [D4]
　｜    ↑H1   ↓　   　↓　
      燃烧之翼后散开
　｜ＡSt　　　　　　 MtＢ
　｜D1　　　　　　　　 D2
　｜
　｜D3　　　 Ｃ　       D4
　｜　H1　　　　　　 H2
燃烧之翼
不可视AOE,以Boss为中心直线范围安全,两侧伤害
燃烧之尾
不可视AOE,以Boss为中心直线范围伤害,两侧安全"
萨菲洛特歼殛战,"极魔神
【P1分摊】
左ST治疗　右DPS 
单绿圈靠近诱导
【绿紫圈、巨人化后散开位置共通】
　 　　BOSS
　　　  紫(orA标记)
近1　MT　ST　近2
　远1　　　　远2
　 　学　　 白
小怪大MT　小ST　顺序→小大小小大小
【巨人化】
塔(Debuff有)　左坦克治疗　右DPS
塔(Debuff无)　左MT　右ST
撼地　左TH　右DPS
LB（物理远程＞法系）"
索菲娅歼殛战,"极女神
信徒阶段2→3→1。魔枪背对人群. 猛突进一人承伤。
▼▼　不平衡之罚散开　▼▼
　　　 　MT/D1
H1/D2　▲女神▲　H2/D3
　　　 　ST/D4
两边连线相差0条去蓝色对面+大倾斜
两边连线相差1条去线多那边+小倾斜
两边连线相差2条去线多那边+大倾斜
睿智之秤(绿色的气息预兆)时换T。"
祖尔宛歼殛战,"极鬼神
                   飞翔站位分散图 请拉伸聊天框查看       
                        ■飞翔一■                                    ■飞翔二■     
                                 |      T                                        \      T             
                 D1           |                                        D1     \                 D2
                                 |                                                    \               
                                 |                 D2                                )一一一一一一
                                  |                                                   /              
               D3               |  \                                 D3      /                 D4
                                     |   \                                       /                 
                                      |     \      D4                      /      奶妈           
                         奶妈       |      \
 【小怪阶段】读条陨石快速击杀 注意回避恐惧
 【南十字座】人群[除了MT]→右   MT→左
 【蓝色点名】BOSS左侧 右侧打身位"
究极神兵破坏作战,"极神兵
T:三层炸弹debuff换T,第三次以太波动读条开LB
全体:以太波动集体撞球,分摊伤害,必要时开疾跑"
迦楼罗歼殛战,"极风神
螺旋气流躲背后,寒风之歌躲石柱后
羽毛击杀顺序:柔羽—>刚羽,刺羽St挑衅走,请不要打
分身处理方法:MT拉美翼本体去最北面,ST拉妙翅去最南面
击杀顺序:妙翅->美翼"
泰坦歼殛战,"极泰坦
躲冲拳 躲冲拳 躲冲拳
石牢:dps场中,H→南
先打场中,击退后等冲拳结束打奶
MT将boss拉最北侧,ST→小怪→东
炸弹岩石尽量躲,如果躲不掉站石头上,不要吃两次爆炸
3层易伤换T"
伊弗利特歼殛战,"极火神
奶妈:灼热咆哮注意点名,灼热去场边,无事站中间
T:boss拉东边,三灼伤快换T
DPS:先打柱子后打怪,三层易伤快停手
全体:链子靠近,远离灼热奶妈,炎柱至多吃一片"
莫古力贤王歼殛战,"极莫古力
奶妈关注全队状态栏,及时驱散怒发冲冠debuff和莫古乱乱乱debuff
MT拉壁去左下角,ST拉斧去右下角,小怪3层buff挑衅boss换T
全体小怪平均削血,没事别站中间"
利维亚桑歼殛战,"极水神
奶妈驱散减速,多用再生和能力,少叠水镜
T头尾各一人拉,魔法鱼人记得下踢,不要站在人群方向
DPS远敏近战打尾巴,法师打头
全体出泡泡集火泡泡,boss下水迅速开以太防护罩,拍地板开防击退"
拉姆歼殛战,"极雷神
吃三个电球后扛boss,buff到时间补一红,另一个T找机会吃三个电球换T
被点名混乱去A点集合,其他人分一个人去用电圈电醒
场上留三个电球,多余的由奶和st收取(每人每次最多两个)
被连线不要放技能,吃三个电球解除连线
出小怪集火小怪
不要和MT站 不要站水里"
希瓦歼殛战,"极冰神
场上结冰请不要进行任何移动！真的会死！
剑分摊,杖分散,弓背后集合
ST拉小怪,转场完换T
九连环当前MT开减伤硬吃,不要动！
分散时,T和近战去前半场,奶妈远程去后半场
冰河怒击全体远离正面,冰弓点名全体背后集合"
伊甸零式希望乐园 觉醒之章1,"E1S
       ■三角攻击    　    | 　   ■白球诱导
  D3　　　　　D4 　|　D3　MT　 D4
  　MT　　　ST　  　|
  　　　  ◎  　　　　 |　D1　 ◎ 　D2
  　D1　　　D2　 　|
  H1　　　　　H2　 |　H1　 ST 　H2
 ───────────────────────
        ■2人分摊　     　|      ■转转球诱导
 MT/D3　　ST/D4　| 　　　   D3
 　 　　   ◎ 　　 　　 | 　　H1  ◎  H2
 H1/D1　　H2/D2   | 　　　   D4
        ■4:4分摊
 MTH1D1D3  ボス  STH2D2D4"
伊甸零式希望乐园 觉醒之章2,"E2S
     【水波散开・踩塔】     ¦　【核爆】
　　D3　MT　 H2　　 ¦　　　　T
　　D1　 ◎　  Ｄ2　　 ¦
　　H1　ＳT　 Ｄ４　　¦　H　　D
- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --
　　　【罪与罚】　　　¦
　　　 MＴ/Ｄ3　　　   ¦
H1/D1　◎　 H2/D2   ¦
　　　 ＳT/D４　　　　¦
- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --
 复仇： 月环(内侧) → 水波(散开) → 直线(侧面)
 混沌： 直线(侧面) → 月环(内侧) → 水波(散开)"
伊甸零式希望乐园 觉醒之章3,"E3S
   【左右散开】  　¦　【大時化】 左上开始
　MT 　   ST　　  ¦　
　D1　    D２　　¦　【裂流死刑】
　D3　　D4　　 ¦　１(MT无敌)　２(ST无敌)
　H1　　H２　　¦　３(挑衅换T)　４(MT无敌)
- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --
【大海嘯②Ａmaya式】 ¦　 【核爆+分摊】
　　MT　◎　ST　　　 ¦　　H1　◎　H2
　　　　　　　　　　    ¦  D1D3　　　D2D4
    　▲H　　　▲Ｄ　　 ¦
　Ｈ强压Ｄ     直D分摊D ¦　　MT　　　ST
- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --
【灵泉引导：远程】　
踩塔顺序：近 ＞ 奶 ＞ 近 ＞ 远"
伊甸零式希望乐园 觉醒之章4,"E4S
■黄标散开　　　  ■岩盘崩落（西→东）
D3 MT ST D4 　　A→B（TH）
H1 D1 D2 H2　    C→D（DPS）
■碎石死刑　          ■人型/车
MT→ST　　 　　  橙→D→T→H
■大地的两拳　　  ■石牢
ST　 　青　　　   北:H1　南:H2
MT　   其他
■升降梯1回目  北:DPS　南:TH
■升降梯2回目  北:MTH1D1D2　南:STH2D3D4
■长形场地              ■白流沙
黄橙                               橙标分摊：２回目爆发点
黄黄                               MT/D1：3回目爆发点
□□　　□□黄橙       ST/D2：１回目爆发点
青□　　青□黄黄       H1/D3：西   H2/D4：东"
